review_id,date,brand,source,text,sentiment
EVVN-01601,2023-03-12,BYD,Dealer,"Sau hơn nửa năm gắn bó, các bản cập nhật phần mềm từ xa OTA ngày càng hoàn thiện, xe đi mượt hơn hẳn, kèm theo đó tính bài toán vận hành lâu dài thì kinh tế hơn hẳn các dòng xe xăng cùng tầm giá. Đi rồi mới thấy công nghệ xe điện tiện lợi và sướng hơn hẳn.",positive
EVVN-01602,2023-03-13,Wuling,YouTube,"Sau gần 8 tháng sử dụng đi phố, xe mini nhỏ gọn luồn lách ngõ hẹp cực kỳ linh hoạt, đồng thời chi phí bảo dưỡng định kỳ hầu như không đáng kể. Chấm 9/10 cho sự tiện dụng và tiết kiệm.",positive
EVVN-01603,2023-03-13,Tesla,YouTube,"Nhiều lúc ức chế phát khóc, ra đến trạm sạc cao tốc thì 3 trụ báo lỗi hỏng, trụ duy nhất còn lại thì bị xe xăng đỗ chiếm chỗ vô ý thức, thêm vào đó hệ thống nhận diện giọng nói ngô nghê, gọi mãi không hiểu khẩu lệnh cơ bản. Nếu được chọn lại chắc chắn mình sẽ trung thành với xe xăng truyền thống. Chi tiết hơn mời anh em xem trong video trải nghiệm của mình nhé.",negative
EVVN-01604,2023-03-13,Wuling,Forum,"Sau gần 8 tháng sử dụng đi phố, bán kính quay đầu nhỏ xoay xở đầu ngõ phố nhẹ tênh, đồng thời chi phí bảo dưỡng định kỳ hầu như không đáng kể. Rất ưng ý với số tiền bỏ ra, phù hợp nhu cầu gia đình nhỏ.",positive
EVVN-01605,2023-03-13,Wuling,Forum,"Khen chê rõ ràng chiếc xe mini nhỏ nhất thị trường, vận hành đô thị linh hoạt, bán kính quay đầu nhỏ và máy chạy êm, tuy nhiên tốc độ thấp và tầm hoạt động ngắn nên không thể đi phượt hay chạy xa. Tóm lại mua để thay xe máy đi phố thì chuẩn bài, còn đi tỉnh thì nên bỏ qua.",neutral
EVVN-01606,2023-03-13,VinFast,Dealer,"Đối với chiếc VinFast, ưu điểm là xe chạy cực kỳ êm ái, bốc ga nhanh và chi phí tiền điện hàng tháng rất rẻ. Dẫu vậy, hạ tầng trạm sạc công cộng dịp lễ đông đúc phải chờ đợi khá sốt ruột; nhìn chung lợi thế hệ thống trạm sạc VinFast tại Việt Nam áp đảo hoàn toàn so với mọi đối thủ. (Đánh giá tháng 03/2023).",neutral
EVVN-01607,2023-03-13,VinFast,Facebook,"Nhà mình chạy được 1 vạn km, điểm cộng là hệ thống trạm sạc V-Green phủ khắp 63 tỉnh thành từ cao tốc tới huyện xã. Bên cạnh đó, màn hình giải trí sắc nét, cảm ứng mượt mà và hỗ trợ kết nối không dây rất tiện. Một trải nghiệm nâng cấp chất lượng sống cho cả gia đình.",positive
EVVN-01608,2023-03-13,VinFast,Forum,"Thật sự ngán ngẩm với chất lượng hoàn thiện, ra đến trạm sạc cao tốc thì 3 trụ báo lỗi hỏng, trụ duy nhất còn lại thì bị xe xăng đỗ chiếm chỗ vô ý thức. Thất vọng hơn là quãng đường thực tế hao hụt gần 35% so với công bố khi chạy cao tốc kèm bật điều hòa gió lớn. Trải nghiệm chưa xứng đáng với kỳ vọng và số tiền bỏ ra.",negative
EVVN-01609,2023-03-13,BYD,Dealer,"Cân nhắc kỹ lưỡng ưu và nhược điểm, xe lái chắc chắn và pin an toàn nhưng bài toán sạc phụ thuộc hoàn toàn vào bên thứ ba. Về cơ bản điểm cộng lớn nhất là khả năng tăng tốc mượt mà, không mùi khí thải và không gian cabin thoáng đãng, nhưng việc đi xa vẫn cần phải lên kế hoạch lộ trình trạm sạc cẩn thận chứ không tiện như đổ xăng.",neutral
EVVN-01610,2023-03-13,BYD,YouTube,"Bức xúc khi dùng BYD: màn hình trung tâm thỉnh thoảng bị đơ đen sì khi đang chạy, camera lùi bị giật lag nghiêm trọng. Ngoài ra nhiều chi tiết đèn viền và cửa gió thiết kế hơi rườm rà sến sẩm. Trải nghiệm chưa xứng đáng với kỳ vọng và số tiền bỏ ra.",negative
EVVN-01611,2023-03-14,VinFast,Facebook,"Đối với chiếc VinFast, điểm cộng lớn nhất là khả năng tăng tốc mượt mà, không mùi khí thải và không gian cabin thoáng đãng. Dẫu vậy, trần kính mùa hè khá nóng nếu không dán thêm phim cách nhiệt xịn và lắp rèm che; nhìn chung lợi thế hệ thống trạm sạc VinFast tại Việt Nam áp đảo hoàn toàn so với mọi đối thủ. Cảm nhận thực tế xe VinFast tại Việt Nam.",neutral
EVVN-01612,2023-03-14,VinFast,YouTube,"Sau hơn nửa năm gắn bó, màn hình giải trí sắc nét, cảm ứng mượt mà và hỗ trợ kết nối không dây rất tiện, kèm theo đó khoản bảo dưỡng định kỳ rất nhàn, không phải thay dầu máy hay bugi lọc gió phức tạp. Ai còn phân vân thì nên lái thử một lần, đảm bảo không muốn quay lại xe xăng.",positive
EVVN-01613,2023-03-14,BYD,Review site,"Khen chê rõ ràng cho anh em tham khảo, chất lượng hoàn thiện tốt trong tầm giá xe nhập khẩu. Về cơ bản ưu điểm là xe chạy cực kỳ êm ái, bốc ga nhanh và chi phí tiền điện hàng tháng rất rẻ, nhưng phần mềm thỉnh thoảng vẫn dính lỗi vặt linh tinh và cần khởi động lại.",neutral
EVVN-01614,2023-03-14,VinFast,Forum,"Trải nghiệm thực tế sau 1 năm, điểm cộng là trợ lý ảo ViVi nhận diện giọng nói tiếng Việt ba miền cực kỳ mượt mà. Bên cạnh đó, hệ thống kiểm soát hành trình thích ứng và hỗ trợ giữ làn lái rất nhàn trên cao tốc. Ai còn phân vân thì nên lái thử một lần, đảm bảo không muốn quay lại xe xăng.",positive
EVVN-01615,2023-03-14,BYD,Facebook,"Sau thời gian trải nghiệm BYD: xe lái đầm chắc, khung gầm dày dặn và nhiều công nghệ an toàn hiện đại, bù lại trần kính mùa hè khá nóng nếu không dán thêm phim cách nhiệt xịn và lắp rèm che. Nhìn chung là sản phẩm dùng được nhưng chưa thực sự hoàn hảo.",neutral
EVVN-01616,2023-03-14,Hyundai,Dealer,"Hôm qua suýt nằm đường vì, nhiều điểm trạm sạc ngoài trời không có mái che, trời mưa bão cắm sạc vừa ướt vừa bất an, thêm vào đó lỗi ắc quy 12V tụt áp bất thình lình làm xe không khởi động được, phải gọi xe cứu hộ kéo về. Trải nghiệm chưa xứng đáng với kỳ vọng và số tiền bỏ ra.",negative
EVVN-01617,2023-03-15,BYD,Facebook,"Đối với chiếc BYD, vận hành trong đô thị rất nhàn nhã, máy êm, chi phí nuôi xe tiết kiệm thấy rõ. Dẫu vậy, trần kính mùa hè khá nóng nếu không dán thêm phim cách nhiệt xịn và lắp rèm che; nhìn chung chất lượng hoàn thiện tốt trong tầm giá xe nhập khẩu.",neutral
EVVN-01618,2023-03-15,Tesla,Review site,"Sau thời gian trải nghiệm Tesla: điểm cộng lớn nhất là khả năng tăng tốc mượt mà, không mùi khí thải và không gian cabin thoáng đãng, bù lại quãng đường chạy đường trường thực tế sẽ hụt bớt khoảng 20-30% nếu đạp thốc ga liên tục. Đánh giá ở mức 7/10 điểm, cần thêm thời gian để hoàn thiện hạ tầng và phần mềm.",neutral
EVVN-01619,2023-03-15,VinFast,YouTube,"Chạy dịch vụ cày cuốc cả ngày, phanh tái sinh chỉnh mức vừa đi rất mượt, đi trong phố đông gần như chỉ cần dùng một bàn đạp, hơn nữa chi phí sạc điện mỗi tháng chưa tới 800 nghìn, tiết kiệm hơn 70% so với tiền xăng trước kia. Ai còn phân vân thì nên lái thử một lần, đảm bảo không muốn quay lại xe xăng.",positive
EVVN-01620,2023-03-16,Hyundai,YouTube,"Sau chuyến phượt Tây Bắc cùng gia đình, màn hình giải trí sắc nét, cảm ứng mượt mà và hỗ trợ kết nối không dây rất tiện, song song với đó tiền sạc rẻ giật mình, mỗi km tính ra chỉ tốn tầm 400 đến 500 đồng. Thực sự vượt ngoài mong đợi ban đầu của mình.",positive
EVVN-01621,2023-03-16,Tesla,Forum,"Ấn tượng nhất sau thời gian dài sử dụng là điểm cộng là hệ điều hành điều khiển mượt mà như một chiếc máy tính bảng cao cấp. Thêm vào đó, hệ thống kiểm soát hành trình thích ứng và hỗ trợ giữ làn lái rất nhàn trên cao tốc. Chấm điểm 9.5/10 cho độ êm ái và hiệu quả kinh tế. Bác nào đang chạy dòng này vào chia sẻ thêm kinh nghiệm nhé.",positive
EVVN-01622,2023-03-16,Hyundai,Dealer,"Góc nhìn trung lập sau 6 tháng sử dụng, sạc pin ở nhà vào ban đêm rất tiện lợi và kinh tế, nhưng phần mềm thỉnh thoảng vẫn dính lỗi vặt linh tinh và cần khởi động lại. Đánh giá ở mức 7/10 điểm, cần thêm thời gian để hoàn thiện hạ tầng và phần mềm.",neutral
EVVN-01623,2023-03-16,Hyundai,Facebook,"Cảm nhận về chiếc Hyundai: xe tăng tốc tức thì, vượt xe trên quốc lộ rất tự tin và an toàn. Không gian cabin phẳng rộng rãi như phòng khách gia đình. Đi rồi mới thấy công nghệ xe điện tiện lợi và sướng hơn hẳn.",positive
EVVN-01624,2023-03-16,VinFast,Review site,"Sau thời gian trải nghiệm VinFast: điểm cộng lớn nhất là khả năng tăng tốc mượt mà, không mùi khí thải và không gian cabin thoáng đãng, bù lại độ hoàn thiện dàn nhựa nội thất và các chi tiết cơ khí vẫn cần hãng trau chuốt thêm. Bác nào ở nhà đất có chỗ cắm sạc thì nên mua, còn ở chung cư thì nên tính toán thêm.",neutral
EVVN-01625,2023-03-16,Hyundai,Review site,"Mua xe cho vợ đi làm hàng ngày, khả năng cách âm môi trường và gầm xe tốt hơn mong đợi rất nhiều, hơn nữa tính bài toán vận hành lâu dài thì kinh tế hơn hẳn các dòng xe xăng cùng tầm giá. Thực sự vượt ngoài mong đợi ban đầu của mình.",positive
EVVN-01626,2023-03-16,Hyundai,Facebook,"Chia sẻ trải nghiệm không mấy vui vẻ sau 2 tháng, dịp lễ cao điểm trạm sạc nào cũng quá tải, xếp hàng dài chờ hơn 1 tiếng rưỡi mới đến lượt cắm sạc, thêm vào đó màn hình trung tâm thỉnh thoảng bị đơ đen sì khi đang chạy, camera lùi bị giật lag nghiêm trọng. Nếu được chọn lại chắc chắn mình sẽ trung thành với xe xăng truyền thống.",negative
EVVN-01627,2023-03-16,Tesla,Forum,"Trải nghiệm thực tế quá khác xa so với quảng cáo, trải nghiệm thực sự tệ khi trần kính toàn cảnh vào mùa hè Hà Nội nắng 40 độ hấp nhiệt nóng rát đỉnh đầu, bật điều hòa max vẫn toát mồ hôi. Đáng nói nhất là chưa có showroom và trạm sạc Supercharger chính hãng tại VN, phải mua cổng chuyển CCS2 đắt đỏ. Quá mệt mỏi vì suốt ngày phải lo nghĩ chuyện sạc pin và lỗi phần mềm.",negative
EVVN-01628,2023-03-16,Tesla,YouTube,"Dưới góc nhìn người dùng thực tế, công nghệ đi trước thời đại nhưng việc sạc và bảo dưỡng xe tư nhân tại VN khá nan giải. Về cơ bản xe lái đầm chắc, khung gầm dày dặn và nhiều công nghệ an toàn hiện đại, nhưng hạ tầng trạm sạc công cộng dịp lễ đông đúc phải chờ đợi khá sốt ruột.",neutral
EVVN-01629,2023-03-16,MG,Facebook,Bức xúc khi dùng MG: cảm biến va chạm và radar hú còi loạn xạ dù đường hoàn toàn thông thoáng. Ngoài ra chất liệu nhựa nội thất chưa thật sự tinh xảo. Không thể chấp nhận một sản phẩm giá tiền tỷ mà lỗi vặt nhiều như thế này.,negative
EVVN-01630,2023-03-16,VinFast,Forum,"Thật sự ngán ngẩm với chất lượng hoàn thiện, trải nghiệm thực sự tệ khi chất liệu nhựa nội thất ọp ẹp, đi vào đường xấu phát ra tiếng kêu cọt kẹt rất khó chịu. Đáng nói nhất là xưởng dịch vụ nhiều đợt đông nghẹt xe taxi vào sửa chữa nên khách cá nhân phải chờ lâu. Trải nghiệm chưa xứng đáng với kỳ vọng và số tiền bỏ ra.",negative
EVVN-01631,2023-03-17,Tesla,Facebook,"Trải nghiệm thực tế sau 1 năm, điểm cộng là khả năng bứt tốc dính ghế đầy phấn khích không hề có độ trễ. Bên cạnh đó, các bản cập nhật phần mềm từ xa OTA ngày càng hoàn thiện, xe đi mượt hơn hẳn. Thực sự vượt ngoài mong đợi ban đầu của mình.",positive
EVVN-01632,2023-03-18,Kia,Forum,"Cảm nhận về chiếc Kia: xe tăng tốc tức thì, vượt xe trên quốc lộ rất tự tin và an toàn. Cảm giác đánh lái thể thao và độ bám đường chuẩn xác. Nói chung quyết định chuyển sang xe điện là hoàn toàn sáng suốt.",positive
EVVN-01633,2023-03-18,VinFast,Facebook,"Lần đầu đi phượt đèo dốc bằng xe điện, thích nhất tính năng bật điều hòa từ xa trước khi lên xe, mùa hè vào xe mát rượi ngay, song song với đó tiền sạc rẻ giật mình, mỗi km tính ra chỉ tốn tầm 400 đến 500 đồng. Cực kỳ ưng ý và sẽ tiếp tục ủng hộ xu hướng di chuyển xanh.",positive
EVVN-01634,2023-03-18,BYD,Forum,"Chạy thử nhiều mẫu xe rồi mới chốt em này, điểm cộng là thiết kế nội thất phong cách thể thao phá cách và trẻ trung. Bên cạnh đó, màn hình giải trí sắc nét, cảm ứng mượt mà và hỗ trợ kết nối không dây rất tiện. Đi rồi mới thấy công nghệ xe điện tiện lợi và sướng hơn hẳn.",positive
EVVN-01635,2023-03-18,VinFast,Facebook,"Cảm nhận về chiếc VinFast: vận hành êm ái tuyệt đối, không rung giật và chấm dứt hẳn mùi xăng khó chịu. Khung gầm đầm chắc chuẩn xe Đức, ôm cua ở tốc độ cao rất vững vàng. Ai còn phân vân thì nên lái thử một lần, đảm bảo không muốn quay lại xe xăng.",positive
EVVN-01636,2023-03-18,VinFast,YouTube,"Đánh giá khách quan sau vài nghìn km, lợi thế hệ thống trạm sạc VinFast tại Việt Nam áp đảo hoàn toàn so với mọi đối thủ. Về cơ bản ưu điểm là xe chạy cực kỳ êm ái, bốc ga nhanh và chi phí tiền điện hàng tháng rất rẻ, nhưng việc đi xa vẫn cần phải lên kế hoạch lộ trình trạm sạc cẩn thận chứ không tiện như đổ xăng.",neutral
EVVN-01637,2023-03-18,Tesla,Review site,"Sau chuyến xuyên Việt vừa rồi, xe tăng tốc tức thì, vượt xe trên quốc lộ rất tự tin và an toàn, hơn nữa khoản bảo dưỡng định kỳ rất nhàn, không phải thay dầu máy hay bugi lọc gió phức tạp. Ai còn phân vân thì nên lái thử một lần, đảm bảo không muốn quay lại xe xăng.",positive
EVVN-01638,2023-03-18,Kia,Forum,"Đối với chiếc Kia, vận hành trong đô thị rất nhàn nhã, máy êm, chi phí nuôi xe tiết kiệm thấy rõ. Dẫu vậy, việc đi xa vẫn cần phải lên kế hoạch lộ trình trạm sạc cẩn thận chứ không tiện như đổ xăng; nhìn chung chạy phố rất nổi bật nhưng đi xa phải tính toán kỹ.",neutral
